x,y,z
-167.546340995,57.6433522655,-68.6221
-167.5463319007,57.6433527687,-68.5639
-167.546322665,57.6433532746,-68.5745
-167.546312068,57.643353837,-68.828
-167.5463016022,57.6433543962,-69.0284
-167.5462906781,57.6433549749,-69.2998
-167.546277273,57.6433556525,-70.0333
-167.546269184,57.6433561211,-69.737
-167.5462610224,57.6433565954,-69.4238
-167.5462529061,57.6433570676,-69.1099
-167.5462439837,57.6433575724,-68.9445
-167.5462347494,57.6433580876,-68.8658
-167.5462253625,57.6433586127,-68.773
-167.5462163434,57.6433591232,-68.6151
-167.5462076191,57.6433596218,-68.4082
-167.5461991587,57.6433601095,-68.1606
-167.5461897772,57.6433606342,-68.0844
-167.5461769322,57.6433613108,-68.4807
-167.5461668477,57.6433618707,-68.4515
-167.5461575642,57.643362397,-68.3008
-167.5461475652,57.6433629525,-68.2735
-167.5461284461,57.6433639086,-69.431
-167.5461136708,57.6433646782,-69.9568
-167.5461006044,57.6433653757,-70.2296
-167.5460944238,57.6433657738,-69.616
-167.5460886154,57.6433661516,-68.9987
-167.5460808115,57.6433666194,-68.6086
-167.546072161,57.6433671249,-68.323
-167.5460628264,57.6433676614,-68.1166
-167.5460518112,57.6433682718,-68.123
-167.5460392707,57.6433689547,-68.2616
-167.5460264421,57.6433696521,-68.4144
-167.5460128605,57.6433703853,-68.6296
-167.5459991211,57.6433711273,-68.841
-167.5459893493,57.643371688,-68.6504
-167.5459798479,57.6433722393,-68.4033
-167.545970289,57.6433727939,-68.1588
-167.5459607233,57.6433733493,-67.9116
-167.5459514573,57.6433738893,-67.6562
-167.5459403934,57.6433745155,-67.5423
-167.5459233596,57.6433754201,-67.9671
-167.545908382,57.6433762312,-68.1784
-167.5458907722,57.6433771667,-68.6016
-167.5458793953,57.6433778113,-68.4787
-167.5458697159,57.64337838,-68.1793
-167.5458585904,57.6433790171,-67.9979
-167.5458467277,57.6433796899,-67.8697
-167.5458345433,57.643380379,-67.7581
-167.5458217369,57.6433810964,-67.708
-167.5458075445,57.643381883,-67.7319
-167.5457919816,57.6433827363,-67.8458
-167.5457753489,57.6433836422,-68.0217
-167.5457592464,57.6433845224,-68.1597
-167.5457438103,57.6433853752,-68.2077
-167.5457339857,57.6433859618,-67.8366
-167.5457160558,57.6433869369,-68.0334
-167.5457019642,57.6433877303,-67.9419
-167.5456888585,57.6433884754,-67.7922
-167.5456654038,57.6433897218,-68.303
-167.5456410554,57.643391014,-68.8388
-167.5456245882,57.6433919295,-68.8297
-167.5456099642,57.6433927555,-68.7083
-167.5455957839,57.6433935641,-68.5242
-167.5455816551,57.6433943717,-68.3253
-167.5455685315,57.6433951319,-68.054
-167.5455562004,57.6433958548,-67.7261
-167.545542873,57.6433966248,-67.4705
-167.5455109197,57.6433980196,-68.2459
-167.5454958308,57.6433988809,-68.0312
-167.5454785327,57.6433998513,-67.9267
-167.5454618797,57.6434007897,-67.7924
-167.545445548,57.6434017168,-67.6035
-167.5454260666,57.6434027999,-67.5669
-167.5454026768,57.6434040768,-67.7136
-167.5453796434,57.6434053391,-67.8155
-167.5453610035,57.6434063856,-67.6933
-167.5453559371,57.6434067683,-66.8602
-167.5453322384,57.6434080703,-66.9378
-167.5453081395,57.643409395,-67.0085
-167.5452843374,57.6434107051,-67.0616
-167.5452612888,57.6434119836,-67.032
-167.545234702,57.6434134405,-67.139
-167.5452113638,57.6434147392,-67.072
-167.5451860958,57.6434161368,-67.0656
-167.5451630982,57.6434174215,-66.958
-167.5451363081,57.6434189012,-66.9648
-167.5451110018,57.64342031,-66.8816
-167.5450824033,57.6434218867,-66.9067
-167.5450576969,57.643423272,-66.7454
-167.5450343868,57.6434245871,-66.5285
-167.5450079509,57.6434260653,-66.3862
-167.5449785668,57.6434276951,-66.3287
-167.5449516434,57.6434292046,-66.1491
-167.5449242397,57.6434307386,-65.9844
-167.5448987896,57.6434321803,-65.6978
-167.5448648331,57.6434340559,-65.6854
-167.5448340067,57.6434357771,-65.5288
-167.5448020052,57.643437562,-65.3803
-167.5447678807,57.6434394555,-65.2947
-167.5447331913,57.6434413856,-65.1661
-167.5446978412,57.6434433538,-65.0222
-167.5446610568,57.6434453998,-64.886
-167.5446231336,57.6434475053,-64.7727
-167.5445845909,57.643449651,-64.6112
-167.5445488041,57.6434516604,-64.3279
-167.5445051363,57.6434540792,-64.2338
-167.5444651178,57.6434563161,-63.9899
-167.5444226438,57.643458681,-63.7997
-167.5443746786,57.6434613383,-63.6835
-167.544323837,57.6434641506,-63.5909
-167.5442726101,57.6434669896,-63.4524
-167.5442104258,57.6434703987,-63.5647
-167.5441597036,57.6434732262,-63.2951
-167.5441018847,57.6434764289,-63.14
-167.5440407632,57.6434798118,-62.9929
-167.5491374039,57.643222532,-62.569
-167.5490914544,57.6432246509,-63.048
-167.549038562,57.6432271208,-63.3044
-167.5489932009,57.6432292234,-63.6845
-167.5489462125,57.643231413,-63.9709
-167.5489032908,57.6432334052,-64.3183
-167.5488564959,57.6432355981,-64.4942
-167.5488111176,57.6432377229,-64.6886
-167.5487685566,57.6432397123,-64.9135
-167.5487217389,57.6432419198,-64.9712
-167.5486793625,57.6432439103,-65.1087
-167.548636286,57.6432459434,-65.1528
-167.5485925491,57.643248012,-65.1584
-167.5485484167,57.6432501053,-65.1046
-167.5485087324,57.6432519799,-65.1443
-167.548479735,57.6432533213,-65.4886
-167.5484465197,57.6432548808,-65.6388
-167.5484116474,57.6432565252,-65.7247
-167.5483761851,57.6432582032,-65.7536
-167.5483417958,57.6432598308,-65.7823
-167.5483092532,57.643261371,-65.816
-167.5482773776,57.6432628788,-65.8646
-167.5482448269,57.6432644241,-65.8545
-167.5482148635,57.6432658418,-65.9074
-167.5481867962,57.6432671665,-66.002
-167.5481590444,57.6432684802,-66.0563
-167.548132395,57.6432697388,-66.1497
-167.5481067694,57.6432709481,-66.2573
-167.5480815519,57.6432721394,-66.3557
-167.5480567072,57.6432733161,-66.421
-167.5480259022,57.6432747967,-66.2279
-167.5480065447,57.6432756974,-66.5005
-167.5479841694,57.6432767539,-66.6213
-167.5479643757,57.643277681,-66.8366
-167.5479464152,57.6432785182,-67.0956
-167.5479283099,57.6432793631,-67.3545
-167.5479111013,57.643280164,-67.6402
-167.5478930536,57.6432810096,-67.8705
-167.5478753942,57.6432818387,-68.0814
-167.5478567965,57.6432827161,-68.2519
-167.5478384275,57.6432835836,-68.4167
-167.547822904,57.6432843069,-68.7121
-167.5478090337,57.643284947,-69.0825
-167.5477966105,57.6432855156,-69.4988
-167.5477844408,57.6432860709,-69.9444
-167.5477583235,57.6432873454,-69.6088
-167.547697855,57.6432903872,-67.2979
-167.5476791518,57.643291286,-67.2677
-167.5476653353,57.6432919341,-67.525
-167.5476567776,57.6432923132,-68.0845
-167.5476284586,57.6432937097,-67.4486
-167.5476096069,57.643294621,-67.3547
-167.5475972457,57.6433048637,-67.7138
-167.5475807719,57.6433055805,-67.732
-167.5475663308,57.6433062134,-67.8645
-167.5475537218,57.6433067709,-68.1044
-167.5475419002,57.6433072969,-68.3879
-167.547529181,57.6433078607,-68.5813
-167.5475138052,57.6433085364,-68.6036
-167.5474922886,57.6433094665,-68.1786
-167.5474730851,57.6433103006,-67.888
-167.5474590327,57.6433109218,-67.9241
-167.5474475264,57.6433114402,-68.1566
-167.5474369765,57.6433119205,-68.4538
-167.5474224651,57.6433125639,-68.4427
-167.5474059108,57.6433132909,-68.257
-167.5473908009,57.6433139581,-68.1419
-167.5473758218,57.6433146211,-68.0416
-167.5473612139,57.6433152694,-67.9538
-167.5473478545,57.6433158676,-67.9529
-167.5473355441,57.6433164228,-68.0043
-167.5473235088,57.6433169691,-68.0909
-167.5473123276,57.6433174819,-68.2421
-167.547300456,57.643318023,-68.3233
-167.5472880739,57.6433185849,-68.3473
-167.5472750122,57.6433191724,-68.272
-167.5472611546,57.6433197927,-68.1296
-167.5472468363,57.6433204307,-67.9242
-167.5472331591,57.6433210432,-67.7611
-167.5472166665,57.6433217618,-67.2726
-167.5472046489,57.6433223093,-67.2351
-167.5471947844,57.6433227751,-67.4083
-167.5471854885,57.6433232203,-67.6366
-167.5471762136,57.6433236659,-67.8641
-167.547166255,57.6433241361,-67.9876
-167.5471556747,57.6433246323,-68.0602
-167.5471449324,57.6433251351,-68.1053
-167.5471341073,57.6433256413,-68.1307
-167.547123906,57.6433261229,-68.1936
-167.5471140435,57.6433265949,-68.3166
-167.5471044205,57.6433270592,-68.4633
-167.547094514,57.6433275344,-68.5687
-167.5470846334,57.6433280094,-68.6708
-167.5470736875,57.6433285199,-68.5951
-167.5470616641,57.6433290703,-68.3871
-167.5470493835,57.6433296284,-68.1223
-167.5470384712,57.6433301389,-68.0298
-167.5470284332,57.6433306198,-68.0501
-167.5470190995,57.6433310746,-68.1354
-167.5470100248,57.6433315247,-68.2858
-167.5470010038,57.6433319741,-68.4416
-167.5469920979,57.6433324209,-68.6134
-167.5469828785,57.6433328752,-68.6979
-167.5469732959,57.6433333449,-68.7492
-167.5469642122,57.6433338,-68.88
-167.5469549231,57.6433342621,-68.9707
-167.5469420977,57.6433348281,-68.4018
-167.5469332005,57.6433352744,-68.5
-167.5469246704,57.6433357154,-68.7043
-167.5469158306,57.6433361663,-68.8483
-167.5469067676,57.6433366243,-68.9446
-167.5468978274,57.6433370754,-69.0217
-167.5468886314,57.6433375384,-69.0801
-167.5468791047,57.6433380099,-69.0563
-167.5468689063,57.6433384966,-68.8609
-167.5468587274,57.6433389813,-68.646
-167.5468514653,57.6433393981,-69.1027
-167.5468425384,57.6433398576,-69.193
-167.5468316105,57.6433403546,-68.7274
-167.5468211824,57.6433408382,-68.3566
-167.546812625,57.6433412832,-68.4504
-167.5468036448,57.6433417419,-68.4683
-167.5467944066,57.6433422038,-68.3931
-167.5467849316,57.6433426669,-68.2189
-167.5467758772,57.643343125,-68.1695
-167.5467677381,57.6433435697,-68.3859
-167.5467594064,57.6433440268,-68.6129
-167.5467509337,57.6433444872,-68.7973
-167.5467425483,57.6433449509,-69.0356
-167.5467343672,57.6433454091,-69.3076
-167.5467262542,57.6433458845,-69.7409
-167.5467178278,57.6433463628,-70.0561
-167.5467079941,57.6433468167,-69.5505
-167.5466983612,57.6433472642,-69.0741
-167.5466891414,57.6433476987,-68.6619
-167.5466800969,57.6433481484,-68.4384
-167.5466712512,57.6433486034,-68.3322
-167.5466625268,57.6433490644,-68.314
-167.5466538585,57.6433495304,-68.3498
-167.546645435,57.6433499981,-68.4929
-167.5466367647,57.6433504716,-68.5674
-167.5466280156,57.6433509294,-68.4742
-167.5466194091,57.6433514412,-68.8622
-167.5466108794,57.6433519536,-69.2818
-167.5466022878,57.6433532925,-68.4325
-167.5465935957,57.6433537687,-68.464
-167.5465849148,57.643354236,-68.4268
-167.5465763122,57.6433546784,-68.2341
-167.5465679565,57.6433551035,-68.0059
-167.5465581656,57.6433558598,-69.5791
-167.5465494701,57.6433563111,-69.3822
-167.5465410649,57.6433567145,-68.9444
-167.5465322981,57.6433572175,-69.0758
-167.5465229647,57.6433577891,-69.4711
-167.5465133289,57.6433583952,-69.992
-167.5465034204,57.6433590266,-70.5847
-167.5464950186,57.6433594436,-70.1905
-167.5464867461,57.6433598652,-69.8769
-167.5464780891,57.6433603279,-69.6997
-167.5464692951,57.6433608101,-69.6015
-167.5464604498,57.6433613,-69.5293
-167.5464517383,57.6433617863,-69.4777
-167.5464428203,57.6433622864,-69.4318
-167.5464338234,57.6433627956,-69.4111
-167.5464248638,57.6433633013,-69.3704
-167.546415715,57.6433638268,-69.388
-167.546406351,57.643364381,-69.5236
-167.5463962657,57.6433649959,-69.8018
-167.5463877566,57.6433654585,-69.5855
-167.5463789585,57.6433659504,-69.4589
-167.5463698378,57.6433664798,-69.4711
-167.5463600262,57.6433670654,-69.6035
-167.5463496221,57.6433677025,-69.8651
-167.5463397953,57.6433682864,-69.9593
-167.5463327078,57.6433686324,-69.3994
-167.5463257203,57.6433689794,-68.888
-167.5463177256,57.6433694111,-68.578
-167.5463093545,57.6433698772,-68.3576
-167.5463006467,57.6433703732,-68.2101
-167.5462917394,57.643370887,-68.1016
-167.5462826069,57.6433714245,-68.0705
-167.546273043,57.6433719932,-68.0763
-167.5462632506,57.6433725804,-68.1136
-167.5462534642,57.6433731669,-68.138
-167.5462441125,57.6433737228,-68.1107
-167.5462346346,57.6433742851,-68.0629
-167.5462252919,57.6433748373,-67.9855
-167.5462156031,57.643375417,-67.9572
-167.5462062503,57.643375971,-67.868
-167.5461965117,57.6433765586,-67.8624
-167.5461875168,57.6433770864,-67.7068
-167.5461785974,57.6433776095,-67.5373
-167.5461499135,57.6433796166,-70.1533
-167.546138296,57.6433803383,-70.3171
-167.5461322945,57.6433806414,-69.677
-167.5461278937,57.6433808291,-68.8432
-167.5461130492,57.6433817881,-69.3809
-167.5461043904,57.6433822923,-69.1043
-167.5460963184,57.6433827578,-68.7834
-167.5460865722,57.643383344,-68.6404
-167.5460746119,57.6433840909,-68.7542
-167.546063712,57.6433847612,-68.7291
-167.5460529326,57.6433854255,-68.706
-167.5460418082,57.6433861124,-68.6853
-167.5460296946,57.6433868701,-68.7619
-167.54601827,57.6433875787,-68.7499
-167.546007532,57.6433882391,-68.6545
-167.5459972336,57.6433888711,-68.5302
-167.5459868105,57.6433895106,-68.3871
-167.5459766725,57.6433901309,-68.2089
-167.5459664574,57.6433907576,-68.0325
-167.5459562783,57.6433913844,-67.8706
-167.5459451199,57.6433920785,-67.7708
-167.5459335292,57.6433928032,-67.7019
-167.5459217315,57.6433935428,-67.6414
-167.5459090188,57.6433943462,-67.6514
-167.5458961365,57.6433951629,-67.6856
-167.5458831602,57.6433959848,-67.6913
-167.5458697131,57.6433968393,-67.723
-167.545857268,57.6433976255,-67.6574
-167.5458440899,57.6433984622,-67.6398
-167.5458308034,57.643399308,-67.6398
-167.545817761,57.6434001364,-67.5851
-167.545805195,57.6434009329,-67.4813
-167.5457926169,57.643401731,-67.3676
-167.5457806431,57.64340249,-67.22
-167.5457667446,57.6434033789,-67.1823
-167.5457549701,57.6434041249,-66.9782
-167.5457371886,57.6434052769,-67.1906
-167.5457203564,57.6434063648,-67.3145
-167.5457022049,57.6434075423,-67.5303
-167.545681387,57.6434088976,-67.8812
-167.5456629609,57.6434100922,-68.046
-167.5456462668,57.6434111713,-68.0763
-167.5456280751,57.6434036091,-67.928
-167.5456118169,57.6434045937,-67.8935
-167.5455946625,57.6434056317,-67.8979
-167.5455771233,57.6434066934,-67.9077
-167.5455594052,57.6434077668,-67.9097
-167.5455424808,57.6434087945,-67.8683
-167.5455261766,57.6434097884,-67.7528
-167.5455082425,57.6434108785,-67.7145
-167.5454866902,57.6434121807,-67.8598
-167.5454663947,57.6434134103,-67.9333
-167.5454476561,57.6434145517,-67.8792
-167.5454303683,57.6434156103,-67.7293
-167.5454134378,57.6434166497,-67.5449
-167.5453981209,57.6434175966,-67.2626
-167.5453826206,57.6434185546,-66.9992
-167.5453644796,57.6434196693,-66.8322
-167.5453420084,57.6434210382,-66.8591
-167.5453174464,57.643422531,-66.9621
-167.5452971368,57.6434237763,-66.8604
-167.5452733762,57.6434252263,-66.8762
-167.5452512922,57.6434265804,-66.7906
-167.5452290749,57.6434279443,-66.6889
-167.5452061979,57.6434293489,-66.5938
-167.5451485102,57.6434327882,-67.9983
-167.5451280203,57.6434340586,-67.7301
-167.5451106005,57.6434351516,-67.3156
-167.54509074,57.6434363894,-66.9866
-167.5450785733,57.6434371788,-66.3316
-167.5450513133,57.6434388525,-66.288
-167.5450235302,57.6434405611,-66.2131
-167.5449966026,57.6434422223,-66.077
-167.5449688094,57.643443937,-65.9459
-167.5449359976,57.6434459473,-65.9944
-167.5449067455,57.6434477536,-65.856
-167.5448801739,57.6434494054,-65.5934
-167.5448521104,57.6434511479,-65.3562
-167.5448194967,57.6434531612,-65.245
-167.5447862684,57.643455212,-65.1457
-167.5447499279,57.6434574518,-65.0881
-167.5447166823,57.643459513,-64.8932
-167.5446828111,57.6434616147,-64.6836
-167.5446448351,57.6434639603,-64.5914
-167.5446017182,57.6434666159,-64.5872
-167.5445615209,57.6434691036,-64.4507
-167.5445205614,57.643471641,-64.2936
-167.5444805136,57.643474129,-64.0672
-167.5444360265,57.6434768821,-63.9494
-167.5443818626,57.6434802172,-64.0066
-167.5443394115,57.6434828636,-63.6966
-167.5442849902,57.6434862258,-63.6482
-167.5442265112,57.6434898287,-63.7141
-167.5441565143,57.6434941286,-63.9394
-167.5441054113,57.6434973124,-63.632
-167.544057458,57.643500315,-63.1942
-167.5491803974,57.6432301225,-62.9704
-167.5491284542,57.6432328606,-63.3393
-167.5490641086,57.6432363184,-63.3135
-167.5490079547,57.6432393125,-63.4544
-167.548962272,57.6432417151,-63.8026
-167.5489172545,57.6432440858,-64.1185
-167.5488740027,57.6432463654,-64.4034
-167.5488207504,57.6432492215,-64.3969
-167.5487709815,57.6432518846,-64.4298
-167.5487256106,57.6432543011,-64.5346
-167.5486839636,57.643256509,-64.6996
-167.5486472777,57.6432584398,-64.9411
-167.5486050561,57.6432606919,-65.0026
-167.5485653175,57.6432628059,-65.0962
-167.5485247286,57.6432649747,-65.12
-167.5484901707,57.6432667986,-65.2961
-167.5484573545,57.6432685295,-65.4677
-167.5484244141,57.6432702684,-65.6273
-167.5483915344,57.643272008,-65.7545
-167.5483573344,57.6432738291,-65.8009
-167.5483269207,57.643275437,-65.9215
-167.5482970701,57.6432770123,-66.0562
-167.5482668757,57.6432786117,-66.1472
-167.5482389243,57.6432800834,-66.2915
-167.5482106584,57.6432815772,-66.395
-167.5481797272,57.643283235,-66.3404
-167.5481519943,57.643284705,-66.4045
-167.5481247384,57.6432861504,-66.4589
-167.5480992261,57.6432874964,-66.5571
-167.5480758034,57.6432887251,-66.694
-167.5480533122,57.6432898984,-66.871
-167.548030043,57.6432911206,-66.9918
-167.5480058619,57.6432924001,-67.0484
-167.5479846947,57.6432935032,-67.2165
-167.5479639048,57.6432945895,-67.3586
-167.5479588743,57.6432947339,-68.2432
-167.5479332048,57.6432961128,-68.1473
-167.5479147912,57.6432970603,-68.3755
-167.5478962512,57.6432980207,-68.558
-167.5478501383,57.6433006369,-67.3596
-167.5478298164,57.6433017083,-67.4154
-167.547807381,57.6433029096,-67.3403
-167.5477850363,57.6433041084,-67.245
-167.5477655277,57.6433051418,-67.2554
-167.547745712,57.6433061932,-67.2505
-167.5477368556,57.6433065833,-67.8348
-167.5477117329,57.6433079608,-67.497
-167.5476916924,57.643309036,-67.3983
-167.5476740096,57.6433117496,-67.4596
-167.5476605007,57.6433124207,-67.7281
-167.5476452987,57.6433131939,-67.8838
-167.5476286795,57.6433140529,-67.9386
-167.5476122269,57.6433149066,-67.9653
-167.5475946296,57.6433158277,-67.9242
-167.5475773737,57.6433167305,-67.8859
-167.5475567207,57.6433178384,-67.6046
-167.5475400589,57.6433187101,-67.5638
-167.547524566,57.6433195162,-67.5624
-167.5475060979,57.6433205,-67.3603
-167.5474905875,57.6433213085,-67.3434
-167.5474763657,57.6433220413,-67.402
-167.5474617358,57.6433228027,-67.3949
-167.5474476757,57.6433235289,-67.4367
-167.5474342928,57.6433242158,-67.5155
-167.5474209969,57.6433248989,-67.5885
-167.5474061984,57.6433256745,-67.5312
-167.5473928679,57.6433263652,-67.5515
-167.5473814932,57.6433269359,-67.7391
-167.5473709171,57.6433274589,-67.9846
-167.5473598349,57.6433280137,-68.1819
-167.547349294,57.6433285388,-68.3952
-167.5473382218,57.6433290949,-68.5796
-167.5473271106,57.6433296544,-68.7531
-167.5473155781,57.6433302408,-68.8812
-167.5473033977,57.6433308685,-68.9407
-167.5472906016,57.6433315381,-68.9072
-167.5472739552,57.6433324456,-68.5172
-167.5472539827,57.6433335614,-67.7762
-167.5472360344,57.6433345539,-67.1938
-167.5472219721,57.64333531,-66.9436
-167.54721077,57.6433358876,-66.9899
-167.5472009378,57.643336381,-67.169
-167.5471915204,57.6433368493,-67.3871
-167.5471818849,57.6433373318,-67.5779
-167.5471725979,57.6433377956,-67.7774
-167.5471632621,57.6433382606,-67.9937
